Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F,Detection Rates Metrics
stratification,0.95,80,0.905,0.288595041322314,0.169228650137741,0.0853168044077134,0.0187878787878787,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,0.905,0.8217079889807163,0.6515977961432506,0.3256749311294766,0.0858677685950413,True Alert Rate
stratification,0.95,30,0.98,0.0,0.4,0.0,0.0066666666666666,Undetected Samples Percentage
stratification,0.95,30,0.98,0.2092011019283746,0.0085399449035812,0.0123140495867768,0.0135537190082644,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,0.98,0.6633333333333333,0.0203030303030303,0.1045454545454545,0.0612121212121212,True Alert Rate
stratification,0.95,50,0.98,0.0,0.1466666666666666,0.0,0.1166666666666666,Undetected Samples Percentage
stratification,0.95,50,0.98,0.2359228650137741,0.0119559228650137,0.0152892561983471,0.0105234159779614,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,0.98,0.6353443526170799,0.1057024793388429,0.2315702479338843,0.0419283746556473,True Alert Rate
stratification,0.95,80,0.98,0.0,0.0,0.0,0.0466666666666666,Undetected Samples Percentage
stratification,0.95,80,0.98,0.1144903581267217,0.3492561983471074,0.1017355371900826,0.0260330578512396,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,0.98,0.7355371900826446,0.668870523415978,0.594435261707989,0.1042424242424242,True Alert Rate
stratification,0.95,30,1.055,0.0,0.0133333333333333,0.01,0.08,Undetected Samples Percentage
stratification,0.95,30,1.055,0.0508815426997245,0.1221212121212121,0.0417355371900826,0.0147107438016528,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,1.055,0.3704132231404958,0.2119283746556473,0.1941046831955923,0.0458126721763085,True Alert Rate
stratification,0.95,50,1.055,0.0,0.0233333333333333,0.0033333333333333,0.11,Undetected Samples Percentage
stratification,0.95,50,1.055,0.2992837465564739,0.0913774104683195,0.0779889807162534,0.0177134986225895,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,1.055,0.7162534435261708,0.2561432506887052,0.4034986225895317,0.0577685950413223,True Alert Rate
stratification,0.95,80,1.055,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,80,1.055,0.0167217630853994,0.029228650137741,0.0158126721763085,0.0337741046831955,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,1.055,0.6590082644628099,0.4979063360881542,0.5069972451790634,0.2510743801652892,True Alert Rate
stratification,0.95,30,1.13,0.0,0.01,0.0,0.0,Undetected Samples Percentage
stratification,0.95,30,1.13,0.0917906336088154,0.0271625344352617,0.0241873278236914,0.029862258953168,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,1.13,0.6767768595041322,0.1668870523415977,0.4036914600550964,0.1980716253443526,True Alert Rate
stratification,0.95,50,1.13,0.0,0.0,0.01,0.03,Undetected Samples Percentage
stratification,0.95,50,1.13,0.0252341597796143,0.0106887052341597,0.0095041322314049,0.0180716253443526,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,1.13,0.567465564738292,0.2935537190082644,0.0787603305785124,0.1120936639118457,True Alert Rate
stratification,0.95,80,1.13,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,80,1.13,0.2284297520661157,0.156831955922865,0.1058953168044077,0.0347658402203856,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,1.13,0.7993388429752066,0.7148760330578512,0.5796694214876033,0.2684297520661157,True Alert Rate
stratification,0.95,30,1.205,0.0,0.0033333333333333,0.0,0.1933333333333333,Undetected Samples Percentage
stratification,0.95,30,1.205,0.0937465564738292,0.078099173553719,0.0457575757575757,0.0147107438016528,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,1.205,0.7125895316804408,0.3517355371900826,0.2961157024793388,0.0376859504132231,True Alert Rate
stratification,0.95,50,1.205,0.0,0.0566666666666666,0.07,0.0666666666666666,Undetected Samples Percentage
stratification,0.95,50,1.205,0.3826446280991735,0.1056198347107437,0.05,0.0456749311294765,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,1.205,0.7475482093663912,0.221625344352617,0.1327823691460055,0.0980716253443526,True Alert Rate
stratification,0.95,80,1.205,0.0,0.0,0.0,0.0133333333333333,Undetected Samples Percentage
stratification,0.95,80,1.205,0.2293939393939393,0.2950413223140496,0.0185123966942148,0.0106336088154269,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,1.205,0.8079338842975207,0.6714325068870524,0.5228925619834711,0.0834159779614325,True Alert Rate
stratification,0.95,30,1.28,0.0,0.0,0.0,0.1266666666666666,Undetected Samples Percentage
stratification,0.95,30,1.28,0.0442424242424242,0.0368044077134986,0.0096969696969696,0.0122865013774104,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,1.28,0.6143526170798899,0.2425068870523416,0.1907713498622589,0.0310192837465564,True Alert Rate
stratification,0.95,50,1.28,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,50,1.28,0.5982920110192838,0.3045454545454545,0.045426997245179,0.0161157024793388,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,1.28,0.93633608815427,0.8318457300275482,0.6240495867768595,0.2403856749311294,True Alert Rate
stratification,0.95,80,1.28,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,80,1.28,0.6269972451790634,0.1998347107438016,0.14732782369146,0.1278787878787879,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,1.28,0.9681542699724518,0.8536914600550964,0.8244077134986226,0.718595041322314,True Alert Rate
stratification,0.95,30,1.355,0.0,0.0,0.0,0.0333333333333333,Undetected Samples Percentage
stratification,0.95,30,1.355,0.1797796143250688,0.0372727272727272,0.0563636363636363,0.0162534435261708,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,1.355,0.7662534435261708,0.1989256198347107,0.3090633608815427,0.075564738292011,True Alert Rate
stratification,0.95,50,1.355,0.0,0.0,0.0,0.0133333333333333,Undetected Samples Percentage
stratification,0.95,50,1.355,0.0518181818181818,0.0323691460055096,0.0185123966942148,0.029724517906336,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,1.355,0.6655096418732782,0.2820936639118457,0.4679063360881543,0.1139944903581267,True Alert Rate
stratification,0.95,80,1.355,0.0,0.0,0.0,0.0,Undetected Samples Percentage
stratification,0.95,80,1.355,0.4277410468319559,0.3857575757575757,0.0460055096418732,0.0393388429752066,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,1.355,0.8442148760330579,0.8573553719008264,0.797603305785124,0.4496694214876033,True Alert Rate
stratification,0.95,30,1.43,0.0,0.0,0.0,0.5766666666666667,Undetected Samples Percentage
stratification,0.95,30,1.43,0.0746831955922865,0.049862258953168,0.0369421487603305,0.0101652892561983,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,1.43,0.7644903581267217,0.3431129476584022,0.1442424242424242,0.0157300275482093,True Alert Rate
stratification,0.95,50,1.43,0.0,0.0033333333333333,0.0,0.0,Undetected Samples Percentage
stratification,0.95,50,1.43,0.2846831955922865,0.0934986225895316,0.0174380165289256,0.0422865013774104,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,1.43,0.8480716253443527,0.4349586776859504,0.2452892561983471,0.2227272727272727,True Alert Rate
