Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F,Detection Rates Metrics
downtrend,0.95,50,0.53,0.9401928374655648,0.9411019283746556,0.9030853994490358,0.7944903581267218,True Alert Rate
downtrend,0.95,80,0.53,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,0.53,0.934077134986226,0.920964187327824,0.8855647382920112,0.0780716253443526,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,0.53,0.934077134986226,0.9333057851239668,0.885564738292011,0.7614600550964188,True Alert Rate
downtrend,0.95,30,0.605,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,0.605,0.9464462809917356,0.9395867768595042,0.8003030303030304,0.9380440771349862,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,0.605,0.962396694214876,0.9618732782369146,0.8846280991735537,0.9380440771349864,True Alert Rate
downtrend,0.95,50,0.605,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,0.605,0.9509090909090908,0.9534710743801652,0.4551515151515151,0.8037465564738292,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,0.605,0.9509090909090908,0.9534710743801652,0.6996694214876034,0.8091735537190082,True Alert Rate
downtrend,0.95,80,0.605,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,0.605,0.9325068870523416,0.9276308539944904,0.8848484848484848,0.8757851239669422,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,0.605,0.9325068870523416,0.9307438016528926,0.8997245179063361,0.8757851239669422,True Alert Rate
downtrend,0.95,30,0.68,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,0.68,0.954793388429752,0.9587878787878787,0.773581267217631,0.7702479338842975,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,0.68,0.967603305785124,0.9619559228650136,0.8147382920110193,0.8222589531680441,True Alert Rate
downtrend,0.95,50,0.68,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,0.68,0.9539944903581268,0.948236914600551,0.8046831955922866,0.6279889807162534,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,0.68,0.9539944903581268,0.9482369146005508,0.807465564738292,0.6777410468319559,True Alert Rate
downtrend,0.95,80,0.68,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,0.68,0.9398898071625345,0.939559228650138,0.8856473829201102,0.0327548209366391,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,0.68,0.9398898071625345,0.94267217630854,0.8856473829201101,0.5877134986225895,True Alert Rate
downtrend,0.95,30,0.755,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,0.755,0.9408264462809915,0.9426446280991736,0.7846005509641872,0.8171349862258953,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,0.755,0.9631129476584022,0.9617355371900826,0.8371349862258953,0.8422314049586777,True Alert Rate
downtrend,0.95,50,0.755,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,0.755,0.9516528925619836,0.9536914600550964,0.4610743801652892,0.6726721763085399,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,0.755,0.9516528925619836,0.9536914600550964,0.8054820936639119,0.7293112947658402,True Alert Rate
downtrend,0.95,80,0.755,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,0.755,0.948870523415978,0.9474380165289256,0.9315977961432508,0.915206611570248,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,0.755,0.952038567493113,0.9474380165289256,0.9315977961432508,0.915206611570248,True Alert Rate
downtrend,0.95,30,0.83,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,0.83,0.9625895316804408,0.965013774104683,0.7566115702479338,0.8557024793388429,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,0.83,0.9625895316804408,0.9650137741046833,0.8080165289256198,0.855702479338843,True Alert Rate
downtrend,0.95,50,0.83,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,0.83,0.9619834710743802,0.9571900826446282,0.3962534435261708,0.598870523415978,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,0.83,0.9619834710743802,0.957190082644628,0.7571349862258954,0.6624242424242425,True Alert Rate
downtrend,0.95,80,0.83,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,0.83,0.9386225895316804,0.9495867768595042,0.5176308539944903,0.9382920110192836,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,0.83,0.9386225895316804,0.949586776859504,0.5357300275482094,0.9444903581267218,True Alert Rate
downtrend,0.95,30,0.905,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,0.905,0.9623140495867768,0.963801652892562,0.8566666666666667,0.7998898071625344,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,0.905,0.9623140495867768,0.963801652892562,0.8566666666666667,0.8447658402203857,True Alert Rate
downtrend,0.95,50,0.905,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,0.905,0.95633608815427,0.9540495867768596,0.6981542699724519,0.6754545454545454,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,0.905,0.95633608815427,0.9540495867768596,0.7351239669421488,0.7061157024793389,True Alert Rate
downtrend,0.95,80,0.905,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,0.905,0.952947658402204,0.942121212121212,0.500771349862259,0.2819834710743801,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,0.905,0.952947658402204,0.942121212121212,0.7325619834710744,0.4064462809917355,True Alert Rate
downtrend,0.95,30,0.98,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,0.98,0.9563911845730028,0.9647933884297522,0.9223691460055098,0.7903030303030302,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,0.98,0.9660055096418732,0.964793388429752,0.9223691460055096,0.8174104683195592,True Alert Rate
downtrend,0.95,50,0.98,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,0.98,0.9546831955922864,0.9618181818181816,0.5866391184573003,0.6190633608815428,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,0.98,0.9546831955922864,0.9618181818181818,0.7509090909090909,0.7161707988980717,True Alert Rate
downtrend,0.95,80,0.98,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,0.98,0.9481818181818183,0.9492561983471074,0.03,0.933223140495868,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,0.98,0.9481818181818182,0.9492561983471074,0.5506611570247933,0.9332231404958676,True Alert Rate
downtrend,0.95,30,1.055,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,1.055,0.9575206611570248,0.9665840220385674,0.8014600550964187,0.7392011019283746,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,1.055,0.9671625344352616,0.9665840220385676,0.829228650137741,0.8171625344352617,True Alert Rate
downtrend,0.95,50,1.055,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,1.055,0.9623140495867772,0.9570247933884296,0.6730303030303031,0.6451790633608816,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,1.055,0.9623140495867768,0.9570247933884296,0.701267217630854,0.6937741046831956,True Alert Rate
downtrend,0.95,80,1.055,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,1.055,0.9522865013774106,0.9455922865013774,0.8922865013774102,0.9401652892561984,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,1.055,0.9522865013774104,0.9455922865013774,0.8922865013774105,0.9464462809917356,True Alert Rate
downtrend,0.95,30,1.13,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,1.13,0.967603305785124,0.9696694214876032,0.817190082644628,0.8243526170798897,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,1.13,0.9708264462809916,0.9696694214876032,0.8171900826446281,0.8496969696969697,True Alert Rate
downtrend,0.95,50,1.13,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,1.13,0.9639669421487604,0.9623415977961433,0.8891460055096416,0.6285674931129477,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,1.13,0.9639669421487604,0.9623415977961433,0.8948209366391184,0.7298071625344352,True Alert Rate
