Pattern,Window Length,Abnormality Value,Monitoring Method,valid_loss,itest_loss,btest_loss,valid_specificity,itest_specificity,btest_specificity,valid_sensitivity,itest_sensitivity,btest_sensitivity,valid_accuracy,itest_accuracy,btest_accuracy,valid_gmean,itest_gmean,btest_gmean,train_time,Method,Distance Valid,Distance Test,Distance ITest,Kappa,Min Distance Test,Is_Min
Down-shift,50,0.605,loss_method,0.058984138071537,0.0569989308714866,0.0683545917272567,0.915789484977722,0.93263155221939,0.917999982833862,0.860000014305114,0.860000014305114,0.847999989986419,0.912999987602233,0.92900002002716,0.883000016212463,0.88745641708374,0.895579755306243,0.882306039333343,361.335086345672,LES,0.12706371078978934,0.136103705267728,0.1189641358662206,0.0,0.136103705267728,True
Down-shift,50,0.605,gmean_method,0.0745726153254509,0.0687791928648948,0.0763250440359115,0.903157889842987,0.91368418931961,0.874000012874603,0.9200000166893,0.819999992847442,0.836000025272369,0.903999984264373,0.908999979496002,0.855000019073486,0.911540031433105,0.865575551986694,0.854788839817047,437.382553339004,GES,0.11569892391605775,0.16404814350904146,0.1509983761330843,110.0,0.136103705267728,False
Down-shift,50,0.68,both_0.1_method,0.0348617322742939,0.0468227453529834,0.043995302170515,0.970526337623596,0.970526337623596,0.976000010967254,0.879999995231628,0.860000014305114,0.861999988555908,0.966000020503997,0.964999973773956,0.919000029563903,0.924155354499816,0.913593292236328,0.917230606079101,262.61840057373,BES,0.08347305330592097,0.09373558120109926,0.09827761000831746,0.1,0.08512399043515352,False
Down-shift,50,0.68,loss_method,0.0348617322742939,0.0468227453529834,0.043995302170515,0.970526337623596,0.970526337623596,0.976000010967254,0.879999995231628,0.860000014305114,0.861999988555908,0.966000020503997,0.964999973773956,0.919000029563903,0.924155354499816,0.913593292236328,0.917230606079101,262.61840057373,LES,0.08347305330592097,0.09373558120109926,0.09827761000831746,0.0,0.08512399043515352,False
Down-shift,50,0.68,gmean_method,0.0391201302409172,0.0522353462874889,0.0437116809189319,0.957894742488861,0.956842124462127,0.972000002861023,0.899999976158142,0.860000014305114,0.88400000333786,0.954999983310699,0.952000021934509,0.927999973297119,0.928496181964874,0.907129645347595,0.926956295967102,269.151643753051,GES,0.0815057089023016,0.08512399043515352,0.1065524949263853,110.0,0.08512399043515352,True
Down-shift,50,0.755,both_100_method,0.054243441671133,0.0294249486178159,0.0384127646684646,0.964210510253906,0.973684191703796,0.977999985218048,0.860000014305114,0.9200000166893,0.856000006198883,0.958999991416931,0.971000015735626,0.916999995708465,0.910615742206573,0.94646155834198,0.914968848228454,350.729434251785,BES,0.10455571005742066,0.09330507628779115,0.06109167157911395,100.0,0.08780007719729734,False
Down-shift,50,0.755,loss_method,0.049412578344345,0.0317920967936515,0.0375681109726429,0.961052656173706,0.969473659992218,0.972000002861023,0.860000014305114,0.9200000166893,0.871999979019165,0.955999970436096,0.967000007629394,0.921999990940094,0.909123361110687,0.944412946701049,0.920643270015716,344.229788064956,LES,0.10344160862271344,0.08780007719729734,0.06403637960563763,0.0,0.08780007719729734,True
Down-shift,50,0.755,gmean_method,0.054243441671133,0.0294249486178159,0.0384127646684646,0.964210510253906,0.973684191703796,0.977999985218048,0.860000014305114,0.9200000166893,0.856000006198883,0.958999991416931,0.971000015735626,0.916999995708465,0.910615742206573,0.94646155834198,0.914968848228454,350.729434251785,GES,0.10455571005742066,0.09330507628779115,0.06109167157911395,110.0,0.08780007719729734,False
Down-shift,50,0.83,both_0.1_method,0.0238328631967306,0.020650278776884,0.0308578703552484,0.971578955650329,0.964210510253906,0.958000004291534,0.939999997615814,0.980000019073486,0.91399997472763,0.970000028610229,0.964999973773956,0.935999989509582,0.955659091472625,0.972073197364807,0.935741364955902,393.768778324127,BES,0.05034005897083472,0.07128380138988029,0.03473241020988966,0.1,0.06936164575685975,False
Down-shift,50,0.83,loss_method,0.0238328631967306,0.020650278776884,0.0308578703552484,0.971578955650329,0.964210510253906,0.958000004291534,0.939999997615814,0.980000019073486,0.91399997472763,0.970000028610229,0.964999973773956,0.935999989509582,0.955659091472625,0.972073197364807,0.935741364955902,393.768778324127,LES,0.05034005897083472,0.07128380138988029,0.03473241020988966,0.0,0.06936164575685975,False
Down-shift,50,0.83,gmean_method,0.0257088709622621,0.0232707448303699,0.0328963063657283,0.961052656173706,0.949473679065704,0.949999988079071,0.980000019073486,0.980000019073486,0.927999973297119,0.962000012397766,0.950999975204467,0.939000010490417,0.97048008441925,0.964616119861602,0.93893551826477,305.867804527282,GES,0.03914551649996264,0.06936164575685975,0.04235028380788851,110.0,0.06936164575685975,True
Down-shift,50,0.905,both_4.8_method,0.0116610759869217,0.0159042924642562,0.0256511941552162,0.975789487361908,0.975789487361908,0.967999994754791,1.0,0.980000019073486,0.941999971866607,0.976999998092651,0.976000010967254,0.954999983310699,0.987820565700531,0.977892458438873,0.954911530017852,299.591637134552,BES,0.016861770755998425,0.0518744049307523,0.0272339845168781,4.8,0.0518744049307523,True
Down-shift,50,0.905,loss_method,0.0109197162091732,0.0168210268020629,0.0269102565944194,0.989473700523376,0.987368404865264,0.981999993324279,0.959999978542327,0.9200000166893,0.91399997472763,0.987999975681304,0.984000027179718,0.948000013828277,0.974625408649444,0.95308917760849,0.947390079498291,398.16895031929,LES,0.02762444729395667,0.05909285612638496,0.04983545123828533,0.0,0.0518744049307523,False
Down-shift,50,0.905,gmean_method,0.0174203440546989,0.0168937742710113,0.0265564303845167,0.993684232234954,0.991578936576843,0.990000009536743,1.0,0.9200000166893,0.903999984264373,0.994000017642974,0.987999975681304,0.94700002670288,0.996837079524993,0.95511919260025,0.946023225784301,351.55030465126,GES,0.017705153286975566,0.0601559319560443,0.04795504647034904,110.0,0.0518744049307523,False
Down-shift,50,0.98,both_25_method,0.0106577919796109,0.0131699098274111,0.0236764084547758,0.983157873153686,0.985263168811798,0.981999993324279,1.0,0.899999976158142,0.921999990940094,0.984000027179718,0.981000006198883,0.952000021934509,0.991543173789978,0.941667020320892,0.951527178287506,363.041009187698,BES,0.013605382737254142,0.05394614686971266,0.059801196000626666,25.0,0.05393657491693178,False
Down-shift,50,0.98,loss_method,0.0089713605120778,0.0196544919162988,0.0241217575967311,0.991578936576843,0.994736850261688,0.995999991893768,0.959999978542327,0.879999995231628,0.906000018119812,0.990000009536743,0.989000022411346,0.950999975204467,0.975661695003509,0.935611248016357,0.949934720993042,386.971145629882,LES,0.025939128735173223,0.055573297109313254,0.0673216936395613,0.0,0.05393657491693178,False
Down-shift,50,0.98,gmean_method,0.0106577919796109,0.0131699098274111,0.0236764084547758,0.983157873153686,0.985263168811798,0.981999993324279,1.0,0.899999976158142,0.921999990940094,0.984000027179718,0.981000006198883,0.952000021934509,0.991543173789978,0.941667020320892,0.951527178287506,363.041009187698,GES,0.013605382737254142,0.05394614686971266,0.059801196000626666,110.0,0.05393657491693178,False
Down-shift,50,1.055,both_5.4_method,0.0111030582338571,0.00540875364094972,0.0111875785514712,0.996842086315155,0.997894763946533,0.994000017642974,0.959999978542327,1.0,0.944000005722045,0.995000004768371,0.998000025749206,0.968999981880188,0.978247582912445,0.998946845531463,0.968677461147308,310.310166597366,BES,0.024422234772751215,0.033260537488497346,0.005510331231703444,5.4,0.030413180541873534,False
Down-shift,50,1.055,loss_method,0.0109774712473154,0.00731436349451541,0.0116320196539163,0.992631554603576,0.991578936576843,0.986000001430511,0.959999978542327,1.0,0.958000004291534,0.990999996662139,0.991999983787536,0.972000002861023,0.976179420948028,0.995780527591705,0.971899151802063,311.392321109771,LES,0.026228321741142403,0.030413180541873534,0.008444161339900048,0.0,0.030413180541873534,True
Down-shift,50,1.055,gmean_method,0.012500874698162,0.00441294256597757,0.0168054513633251,0.998947381973266,0.997894763946533,0.998000025749206,0.959999978542327,1.0,0.917999982833862,0.996999979019165,0.998000025749206,0.958000004291534,0.979280054569244,0.998946845531463,0.957164525985717,360.150530576705,GES,0.024198925737987858,0.046014139452492206,0.004536870774577588,110.0,0.030413180541873534,False
Down-shift,50,1.13,both_0.1_method,0.012578273192048,0.0145981442183256,0.0123178483918309,0.995789468288421,0.994736850261688,0.995999991893768,0.959999978542327,0.959999978542327,0.952000021934509,0.994000017642974,0.992999970912933,0.973999977111816,0.977730989456176,0.977214038372039,0.973751485347747,294.266981124877,BES,0.02557580472037466,0.028995067002055196,0.02706115041771032,0.1,0.028995067002055196,True
Down-shift,50,1.13,loss_method,0.012578273192048,0.0145981442183256,0.0123178483918309,0.995789468288421,0.994736850261688,0.995999991893768,0.959999978542327,0.959999978542327,0.952000021934509,0.994000017642974,0.992999970912933,0.973999977111816,0.977730989456176,0.977214038372039,0.973751485347747,294.266981124877,LES,0.02557580472037466,0.028995067002055196,0.02706115041771032,0.0,0.028995067002055196,True
Down-shift,50,1.13,gmean_method,0.0158998053520917,0.0197409428656101,0.0176421646028757,1.0,0.995789468288421,0.995999991893768,0.959999978542327,0.959999978542327,0.93800002336502,0.998000025749206,0.994000017642974,0.967000007629394,0.97979587316513,0.977730989456176,0.966565072536468,286.659949064254,GES,0.025710125464375313,0.03780397262678368,0.029759261681436715,110.0,0.028995067002055196,False
Down-shift,50,1.205,both_0.1_method,0.00267689884640276,0.0130257029086351,0.00947858020663261,0.995789468288421,0.995789468288421,1.0,1.0,0.959999978542327,0.963999986648559,0.995999991893768,0.994000017642974,0.981999993324279,0.997892498970031,0.977730989456176,0.981835007667541,289.274079084396,BES,0.0034069558296510078,0.020489275955286063,0.025798793903300407,0.1,0.020489275955286063,True
Down-shift,50,1.205,loss_method,0.00267689884640276,0.0130257029086351,0.00947858020663261,0.995789468288421,0.995789468288421,1.0,1.0,0.959999978542327,0.963999986648559,0.995999991893768,0.994000017642974,0.981999993324279,0.997892498970031,0.977730989456176,0.981835007667541,289.274079084396,LES,0.0034069558296510078,0.020489275955286063,0.025798793903300407,0.0,0.020489275955286063,True
Down-shift,50,1.205,gmean_method,0.00472472188994288,0.0228746179491281,0.0135854110121726,0.997894763946533,0.998947381973266,1.0,1.0,0.939999997615814,0.953999996185302,0.998000025749206,0.995999991893768,0.976999998092651,0.998946845531463,0.969025552272796,0.976729214191436,258.885700702667,GES,0.004840674671149153,0.026946110378266556,0.038505383497945696,110.0,0.020489275955286063,False
Down-shift,50,1.28,both_0.5_method,0.00604022946208715,0.00410526199266314,0.0065798545256257,0.993684232234954,0.991578936576843,0.990000009536743,1.0,1.0,0.981999993324279,0.994000017642974,0.991999983787536,0.986000001430511,0.996837079524993,0.995780527591705,0.985991895198822,301.065447807312,BES,0.0068182430204477215,0.015476481696405761,0.005887030102926893,0.5,0.015476481696405761,True
Down-shift,50,1.28,loss_method,0.00598704675212502,0.00486753461882472,0.00783552601933479,0.996842086315155,0.996842086315155,0.995999991893768,0.959999978542327,0.980000019073486,0.958000004291534,0.995000004768371,0.995999991893768,0.976999998092651,0.978247582912445,0.988385200500488,0.976815223693847,310.825688123703,LES,0.022561302665473182,0.024473032512666394,0.012593508672301081,0.0,0.015476481696405761,False
Down-shift,50,1.28,gmean_method,0.00604022946208715,0.00410526199266314,0.0065798545256257,0.993684232234954,0.991578936576843,0.990000009536743,1.0,1.0,0.981999993324279,0.994000017642974,0.991999983787536,0.986000001430511,0.996837079524993,0.995780527591705,0.985991895198822,301.065447807312,GES,0.0068182430204477215,0.015476481696405761,0.005887030102926893,110.0,0.015476481696405761,True
Down-shift,50,1.355,both_0.1_method,0.00126509240362793,0.00665174424648284,0.0108766676858067,0.998947381973266,1.0,1.0,1.0,0.959999978542327,0.959999978542327,0.999000012874603,0.998000025749206,0.980000019073486,0.999473571777343,0.97979587316513,0.97979587316513,394.062916517257,BES,0.001370250146260503,0.022945776106006694,0.02127092952083039,0.1,0.022945776106006694,True
Down-shift,50,1.355,loss_method,0.00126509240362793,0.00665174424648284,0.0108766676858067,0.998947381973266,1.0,1.0,1.0,0.959999978542327,0.959999978542327,0.999000012874603,0.998000025749206,0.980000019073486,0.999473571777343,0.97979587316513,0.97979587316513,394.062916517257,LES,0.001370250146260503,0.022945776106006694,0.02127092952083039,0.0,0.022945776106006694,True
Down-shift,50,1.355,gmean_method,0.00326407561078667,0.00621748995035886,0.00949930865317583,1.0,1.0,1.0,1.0,0.939999997615814,0.955999970436096,1.0,0.996999979019165,0.977999985218048,1.0,0.969535946846008,0.97775250673294,275.4819586277,GES,0.00326407561078667,0.02419065566610754,0.03109205229398769,110.0,0.022945776106006694,False
Down-shift,50,1.43,both_0.1_method,0.0054351226426661,0.00759566901251673,0.0055964789353311,0.998947381973266,1.0,0.998000025749206,0.959999978542327,0.980000019073486,0.986000001430511,0.996999979019165,0.999000012874603,0.991999983787536,0.979280054569244,0.989949524402618,0.991981863975524,385.506176233291,BES,0.021420940614135648,0.00977809192944126,0.012597866782962848,0.1,0.008775327020998844,False
Down-shift,50,1.43,loss_method,0.0054351226426661,0.00759566901251673,0.0055964789353311,0.998947381973266,1.0,0.998000025749206,0.959999978542327,0.980000019073486,0.986000001430511,0.996999979019165,0.999000012874603,0.991999983787536,0.979280054569244,0.989949524402618,0.991981863975524,385.506176233291,LES,0.021420940614135648,0.00977809192944126,0.012597866782962848,0.0,0.008775327020998844,False
Down-shift,50,1.43,gmean_method,0.00663359835743904,0.00912374909967184,0.00527538871392607,1.0,0.998947381973266,0.998000025749206,0.980000019073486,0.980000019073486,0.987999975681304,0.999000012874603,0.998000025749206,0.992999970912933,0.989949524402618,0.989428341388702,0.992987394332885,292.089901685714,GES,0.012042287444725347,0.008775327020998844,0.013964338989998595,110.0,0.008775327020998844,True
Down-shift,50,1.505,both_0.1_method,0.00166335562244057,0.000919785466976463,0.00345358555205166,0.997894763946533,0.998947381973266,0.995999991893768,0.980000019073486,1.0,0.991999983787536,0.996999979019165,0.999000012874603,0.994000017642974,0.988906860351562,0.999473571777343,0.993997991085052,315.04018497467,BES,0.011217152008707603,0.006924692352765911,0.001059779212322523,0.1,0.006070587263323691,False
Down-shift,50,1.505,loss_method,0.00166335562244057,0.000919785466976463,0.00345358555205166,0.997894763946533,0.998947381973266,0.995999991893768,0.980000019073486,1.0,0.991999983787536,0.996999979019165,0.999000012874603,0.994000017642974,0.988906860351562,0.999473571777343,0.993997991085052,315.04018497467,LES,0.011217152008707603,0.006924692352765911,0.001059779212322523,0.0,0.006070587263323691,False
Down-shift,50,1.505,gmean_method,0.00306439376436173,0.00226880004629492,0.00412184977903962,0.996842086315155,0.996842086315155,0.995999991893768,1.0,1.0,0.994000017642974,0.996999979019165,0.996999979019165,0.995000004768371,0.998419821262359,0.998419821262359,0.994999527931213,381.15187716484,GES,0.003447821629080006,0.006480306050773176,0.0027648541540125915,110.0,0.006070587263323691,False
Down-shift,50,1.58,both_0.1_method,0.000575782556552439,0.000526568910572677,0.00284900167025625,1.0,1.0,0.998000025749206,1.0,1.0,0.980000019073486,1.0,1.0,0.989000022411346,1.0,1.0,0.988959074020385,391.326474428176,BES,0.000575782556552439,0.011402581155355182,0.000526568910572677,0.1,0.00849773103582599,False
Down-shift,50,1.58,loss_method,0.000575782556552439,0.000526568910572677,0.00284900167025625,1.0,1.0,0.998000025749206,1.0,1.0,0.980000019073486,1.0,1.0,0.989000022411346,1.0,1.0,0.988959074020385,391.326474428176,LES,0.000575782556552439,0.011402581155355182,0.000526568910572677,0.0,0.00849773103582599,False
Down-shift,50,1.58,gmean_method,0.00139878690242767,0.00132766237948089,0.00277384114451706,1.0,0.998947381973266,1.0,1.0,1.0,0.984000027179718,1.0,0.999000012874603,0.991999983787536,1.0,0.999473571777343,0.991967737674713,256.729836702346,GES,0.00139878690242767,0.00849773103582599,0.0014282205948307478,110.0,0.00849773103582599,True
Down-shift,50,1.655,both_0.1_method,0.000226604417548514,0.0116883292794227,0.0010360007872805,1.0,1.0,0.998000025749206,1.0,0.980000019073486,1.0,1.0,0.999000012874603,0.999000012874603,1.0,0.989949524402618,0.998999536037445,407.159906387329,BES,0.000226604417548514,0.0014402172654211425,0.015415223030426183,0.1,0.0014402172654211425,True
Down-shift,50,1.655,loss_method,0.000226604417548514,0.0116883292794227,0.0010360007872805,1.0,1.0,0.998000025749206,1.0,0.980000019073486,1.0,1.0,0.999000012874603,0.999000012874603,1.0,0.989949524402618,0.998999536037445,407.159906387329,LES,0.000226604417548514,0.0014402172654211425,0.015415223030426183,0.0,0.0014402172654211425,True
Down-shift,50,1.655,gmean_method,0.00101542868651449,0.00538998702540993,0.00181056035216897,1.0,1.0,0.998000025749206,1.0,0.980000019073486,1.0,1.0,0.999000012874603,0.999000012874603,1.0,0.989949524402618,0.998999536037445,254.484950780868,GES,0.00101542868651449,0.0020685881487665842,0.01140456136235231,110.0,0.0014402172654211425,False
Down-shift,50,1.73,both_0.1_method,1.61871248565148e-05,0.0114963389933109,0.00375799741595983,1.0,1.0,1.0,1.0,0.939999997615814,0.987999975681304,1.0,0.996999979019165,0.994000017642974,1.0,0.969535946846008,0.993981897830963,556.748245000839,BES,1.61871248565148e-05,0.007095075637040687,0.03256108635808044,0.1,0.006786508728592821,False
Down-shift,50,1.73,loss_method,1.61871248565148e-05,0.0114963389933109,0.00375799741595983,1.0,1.0,1.0,1.0,0.939999997615814,0.987999975681304,1.0,0.996999979019165,0.994000017642974,1.0,0.969535946846008,0.993981897830963,556.748245000839,LES,1.61871248565148e-05,0.007095075637040687,0.03256108635808044,0.0,0.006786508728592821,False
Down-shift,50,1.73,gmean_method,0.000418828800320625,0.00762051902711391,0.00313674146309494,1.0,1.0,1.0,1.0,0.959999978542327,0.987999975681304,1.0,0.998000025749206,0.994000017642974,1.0,0.97979587316513,0.993981897830963,257.637674570083,GES,0.000418828800320625,0.006786508728592821,0.021593495580894753,110.0,0.006786508728592821,True
Down-shift,50,1.805,both_0.1_method,3.87605141440872e-05,0.000795898668002337,0.000969320244621485,1.0,0.997894763946533,1.0,1.0,1.0,0.995999991893768,1.0,0.998000025749206,0.998000025749206,1.0,0.998946845531463,0.997997999191284,505.295313358306,BES,3.87605141440872e-05,0.0022243176424990977,0.0013200715981822487,0.1,0.0022243176424990977,True
Down-shift,50,1.805,loss_method,3.87605141440872e-05,0.000795898668002337,0.000969320244621485,1.0,0.997894763946533,1.0,1.0,1.0,0.995999991893768,1.0,0.998000025749206,0.998000025749206,1.0,0.998946845531463,0.997997999191284,505.295313358306,LES,3.87605141440872e-05,0.0022243176424990977,0.0013200715981822487,0.0,0.0022243176424990977,True
Down-shift,50,1.805,gmean_method,0.000841780507471412,0.000511885795276612,0.00128447532188147,1.0,1.0,1.0,1.0,1.0,0.994000017642974,1.0,1.0,0.996999979019165,1.0,1.0,0.996995508670806,254.173764705657,GES,0.000841780507471412,0.003267544184815938,0.000511885795276612,110.0,0.0022243176424990977,False
Down-shift,70,0.005,both_0.30000000000000004_method,0.211158469319343,0.209675341844558,0.211086764931678,0.54421055316925,0.540000021457672,0.555999994277954,0.560000002384185,0.46000000834465,0.451999992132186,0.5450000166893,0.53600001335144,0.504000008106231,0.552048802375793,0.498397439718246,0.501310229301452,402.197106838226,BES,0.49522537759917884,0.5415248006589282,0.5436624664797478,0.30000000000000004,0.5415248006589282,True
Down-shift,70,0.005,loss_method,0.20573416352272,0.211147025227546,0.213449224829673,0.712631583213806,0.741052627563476,0.722000002861023,0.340000003576278,0.239999994635581,0.263999998569488,0.694000005722045,0.716000020503997,0.493000000715255,0.49223443865776,0.421725779771804,0.436586737632751,418.785875558853,LES,0.5478616717070044,0.602490726726723,0.6156168776462925,0.0,0.5415248006589282,False
Down-shift,70,0.005,gmean_method,0.211158469319343,0.209675341844558,0.211086764931678,0.54421055316925,0.540000021457672,0.555999994277954,0.560000002384185,0.46000000834465,0.451999992132186,0.5450000166893,0.53600001335144,0.504000008106231,0.552048802375793,0.498397439718246,0.501310229301452,402.197106838226,GES,0.49522537759917884,0.5415248006589282,0.5436624664797478,110.0,0.5415248006589282,True
Down-shift,70,0.08,both_1.5000000000000002_method,0.19501893222332,0.206535041332244,0.201908946037292,0.718947350978851,0.717894732952117,0.751999974250793,0.639999985694885,0.319999992847442,0.407999992370605,0.714999973773956,0.698000013828277,0.579999983310699,0.678326070308685,0.47929772734642,0.553909718990325,547.372575044632,BES,0.3761734984931514,0.48965677908222704,0.5601674571453744,1.5000000000000002,0.48965677908222704,True
Down-shift,70,0.08,loss_method,0.187587469816207,0.236664861440658,0.222050786018371,0.706315815448761,0.687368392944335,0.691999971866607,0.439999997615814,0.280000001192092,0.40200001001358,0.693000018596649,0.666999995708465,0.546999990940094,0.557475507259368,0.438706219196319,0.527431488037109,898.560626268386,LES,0.48064226354680883,0.5221374819625549,0.6091477366038689,0.0,0.48965677908222704,False
Down-shift,70,0.08,gmean_method,0.19501893222332,0.206535041332244,0.201908946037292,0.718947350978851,0.717894732952117,0.751999974250793,0.639999985694885,0.319999992847442,0.407999992370605,0.714999973773956,0.698000013828277,0.579999983310699,0.678326070308685,0.47929772734642,0.553909718990325,547.372575044632,GES,0.3761734984931514,0.48965677908222704,0.5601674571453744,110.0,0.48965677908222704,True
Down-shift,70,0.155,both_1.3000000000000003_method,0.163606137037277,0.191744908690452,0.180999219417572,0.750526309013366,0.744210541248321,0.723999977111816,0.680000007152557,0.560000002384185,0.603999972343444,0.746999979019165,0.735000014305114,0.66399997472763,0.714393377304077,0.645567893981933,0.661283612251281,379.174304246902,BES,0.32914755202497187,0.3840436287185493,0.40297422719711495,1.3000000000000003,0.3840436287185493,True
Down-shift,70,0.155,loss_method,0.161914706230163,0.186769127845764,0.177445620298385,0.737894713878631,0.738947391510009,0.723999977111816,0.680000007152557,0.519999980926513,0.600000023841857,0.735000014305114,0.727999985218048,0.662000000476837,0.708356082439422,0.619881153106689,0.659090280532836,433.781321287155,LES,0.33357539888858884,0.3843258838411213,0.42352455050418003,0.0,0.3840436287185493,False
Down-shift,70,0.155,gmean_method,0.163606137037277,0.191744908690452,0.180999219417572,0.750526309013366,0.744210541248321,0.723999977111816,0.680000007152557,0.560000002384185,0.603999972343444,0.746999979019165,0.735000014305114,0.66399997472763,0.714393377304077,0.645567893981933,0.661283612251281,379.174304246902,GES,0.32914755202497187,0.3840436287185493,0.40297422719711495,110.0,0.3840436287185493,True
Down-shift,70,0.23,both_0.8_method,0.144488140940666,0.155612885951995,0.160751700401306,0.724210500717163,0.711578965187072,0.705999970436096,0.800000011920929,0.699999988079071,0.698000013828277,0.727999985218048,0.711000025272369,0.702000021934509,0.761162519454956,0.705765724182128,0.701988577842712,480.677129030227,BES,0.2791418366809139,0.33860288970728025,0.33285008538436067,0.8,0.3279636052563895,False
Down-shift,70,0.23,loss_method,0.140809118747711,0.160358935594558,0.160154223442077,0.868421077728271,0.855789482593536,0.861999988555908,0.620000004768371,0.5,0.540000021457672,0.856000006198883,0.837999999523162,0.700999975204467,0.733771800994873,0.654136657714843,0.682260930538177,405.900330781936,LES,0.30117214656740826,0.355819464825633,0.3812301663846649,0.0,0.3279636052563895,False
Down-shift,70,0.23,gmean_method,0.144488140940666,0.155612885951995,0.160751700401306,0.724210500717163,0.711578965187072,0.705999970436096,0.800000011920929,0.699999988079071,0.698000013828277,0.727999985218048,0.711000025272369,0.702000021934509,0.761162519454956,0.705765724182128,0.701988577842712,480.677129030227,GES,0.2791418366809139,0.33860288970728025,0.33285008538436067,110.0,0.3279636052563895,False
Down-shift,70,0.305,both_0.7000000000000001_method,0.120464637875556,0.140079230070114,0.135273307561874,0.833684206008911,0.841052651405334,0.824000000953674,0.77999997138977,0.680000007152557,0.68800002336502,0.830999970436096,0.833000004291534,0.755999982357025,0.806395471096038,0.756251156330108,0.752935588359832,417.412051200866,BES,0.2280228992680645,0.28167302184950505,0.28113286803119514,0.7000000000000001,0.27580475871591525,False
Down-shift,70,0.305,loss_method,0.11876605451107,0.134697213768959,0.136773005127906,0.796842098236084,0.809473693370819,0.796000003814697,0.77999997138977,0.699999988079071,0.720000028610229,0.796000003814697,0.80400002002716,0.758000016212463,0.788376033306121,0.752749323844909,0.75704687833786,492.227756261825,LES,0.242672781711049,0.27880651760153813,0.2815603598809149,0.0,0.27580475871591525,False
Down-shift,70,0.305,gmean_method,0.121956951916217,0.137611776590347,0.131211444735527,0.794736862182617,0.807368397712707,0.787999987602233,0.819999992847442,0.699999988079071,0.727999985218048,0.796000003814697,0.801999986171722,0.758000016212463,0.807269573211669,0.751769840717315,0.757406055927276,415.771710634231,GES,0.2280756793932809,0.27580475871591525,0.28382250269113396,110.0,0.27580475871591525,True
Down-shift,70,0.38,both_0.1_method,0.103614673018455,0.0911345779895782,0.095775693655014,0.872631549835205,0.88210529088974,0.893999993801116,0.680000007152557,0.800000011920929,0.76800000667572,0.862999975681304,0.878000020980835,0.830999970436096,0.770317733287811,0.840050101280212,0.828608453273773,391.065867900848,BES,0.2519721097795756,0.19633656252544393,0.1840909595982621,0.1,0.19633656252544393,True
Down-shift,70,0.38,loss_method,0.103614673018455,0.0911345779895782,0.095775693655014,0.872631549835205,0.88210529088974,0.893999993801116,0.680000007152557,0.800000011920929,0.76800000667572,0.862999975681304,0.878000020980835,0.830999970436096,0.770317733287811,0.840050101280212,0.828608453273773,391.065867900848,LES,0.2519721097795756,0.19633656252544393,0.1840909595982621,0.0,0.19633656252544393,True
Down-shift,70,0.38,gmean_method,0.107291169464588,0.0939596518874168,0.0987190753221511,0.815789461135864,0.821052610874176,0.836000025272369,0.800000011920929,0.819999992847442,0.808000028133392,0.814999997615814,0.820999979972839,0.82200002670288,0.807856142520904,0.820526123046875,0.82188081741333,487.56944823265,GES,0.22006966399762168,0.20364650509597274,0.2025815605907655,110.0,0.19633656252544393,False
Down-shift,70,0.455,both_50_method,0.077749103307724,0.0668803602457046,0.0764088258147239,0.922105252742767,0.944210529327392,0.930000007152557,0.819999992847442,0.77999997138977,0.783999979496002,0.916999995708465,0.935999989509582,0.856999993324279,0.869555234909057,0.858186542987823,0.853885233402252,491.108261585235,BES,0.15185769590240217,0.16488733632483485,0.1567929819103514,50.0,0.1580763470092657,False
Down-shift,70,0.455,loss_method,0.0697168782353401,0.0678313300013542,0.0778732597827911,0.931578934192657,0.950526297092437,0.941999971866607,0.759999990463256,0.759999990463256,0.75,0.92299997806549,0.94099998474121,0.846000015735626,0.841427385807037,0.849941134452819,0.840535521507263,461.30904841423,LES,0.17322158376735713,0.17746313558076973,0.1646777230200234,0.0,0.1580763470092657,False
Down-shift,70,0.455,gmean_method,0.077749103307724,0.0668803602457046,0.0764088258147239,0.922105252742767,0.944210529327392,0.930000007152557,0.819999992847442,0.77999997138977,0.783999979496002,0.916999995708465,0.935999989509582,0.856999993324279,0.869555234909057,0.858186542987823,0.853885233402252,491.108261585235,GES,0.15185769590240217,0.16488733632483485,0.1567929819103514,110.0,0.1580763470092657,False
Down-shift,70,0.53,both_0.1_method,0.0462578199803829,0.0665088668465614,0.0542181357741355,0.975789487361908,0.972631573677063,0.970000028610229,0.819999992847442,0.839999973773956,0.811999976634979,0.967999994754791,0.966000020503997,0.890999972820282,0.894509553909301,0.903886318206787,0.887490808963775,606.70189666748,BES,0.11518689216118382,0.12489165029916278,0.11688143221684374,0.1,0.11180033526119885,False
Down-shift,70,0.53,loss_method,0.0462578199803829,0.0665088668465614,0.0542181357741355,0.975789487361908,0.972631573677063,0.970000028610229,0.819999992847442,0.839999973773956,0.811999976634979,0.967999994754791,0.966000020503997,0.890999972820282,0.894509553909301,0.903886318206787,0.887490808963775,606.70189666748,LES,0.11518689216118382,0.12489165029916278,0.11688143221684374,0.0,0.11180033526119885,False
